"cod_producto";"fecha";"ventas";"cod_punto_venta"
"A";2021-06-03;0,306469993618667;"cod_pv_5803"
"A";2021-07-05;0,317307529407778;"cod_pv_2574"
"A";2021-12-03;0,323796723496293;"cod_pv_2574"
"A";2019-09-25;0,320993454898661;"cod_pv_2574"
"A";2019-11-05;0,296894041642431;"cod_pv_2574"
"A";2022-06-26;0,199277158782238;"cod_pv_5803"
"A";2021-04-05;0,444186493034182;"cod_pv_2574"
"A";2022-06-12;0,157634163283054;"cod_pv_5803"
"A";2020-04-21;0,468047029856731;"cod_pv_2574"
"A";2021-09-09;0,206415215807634;"cod_pv_5803"
"A";2022-01-19;0,25027078309681;"cod_pv_5803"
"A";2021-01-14;0,223793899897786;"cod_pv_2574"
"A";2019-03-14;0,216490379999887;"cod_pv_5803"
"A";2019-08-31;0,204514934012503;"cod_pv_2574"
"A";2020-12-23;0,451967765799445;"cod_pv_5803"
"A";2020-09-24;0,304733480536935;"cod_pv_5803"
"A";2021-09-11;0,260068669915687;"cod_pv_2574"
"A";2020-07-22;0,26913411528188;"cod_pv_5803"
"A";2019-03-13;0,221847875806843;"cod_pv_2574"
"A";2020-12-02;0,201118145008725;"cod_pv_5803"
"A";2021-03-03;0,250838891116394;"cod_pv_5803"
"A";2020-10-06;0,369397274662721;"cod_pv_2574"
"A";2021-06-04;0,352760632260178;"cod_pv_2574"
"A";2021-08-13;0,285064293338002;"cod_pv_2574"
"A";2020-06-05;0,420452453424743;"cod_pv_2574"
"A";2021-12-27;0,305522958679459;"cod_pv_5803"
"A";2020-01-19;0,324201062802478;"cod_pv_2574"
"A";2020-11-13;0,265623817618125;"cod_pv_2574"
"A";2019-05-12;0,430472275086261;"cod_pv_5803"
"A";2021-12-08;0,260891466520592;"cod_pv_2574"
"A";2020-07-01;0,348346783074221;"cod_pv_5803"
"A";2020-08-16;0,292907685270416;"cod_pv_2574"
"A";2021-11-26;0,261000457422958;"cod_pv_5803"
"A";2022-05-10;0,257551714206654;"cod_pv_5803"
"A";2021-12-27;0,382546208189565;"cod_pv_2574"
"A";2019-05-23;0,351090191383507;"cod_pv_5803"
"A";2021-08-20;0,272910960644684;"cod_pv_5803"
"A";2021-11-16;0,381073983928077;"cod_pv_2574"
"A";2022-05-27;0,257971865664477;"cod_pv_2574"
"A";2020-06-13;0,298565611958504;"cod_pv_5803"
"A";2019-07-01;0,343837496258732;"cod_pv_5803"
"A";2022-05-14;0,195884887536071;"cod_pv_5803"
"A";2020-09-25;0,343605961181168;"cod_pv_2574"
"A";2020-11-13;0,275049554153796;"cod_pv_5803"
"A";2020-03-07;0,304510980974593;"cod_pv_5803"
"A";2022-01-28;0,24023401984425;"cod_pv_5803"
"A";2021-04-10;0,293409721084939;"cod_pv_5803"
"A";2021-04-13;0,469524901315232;"cod_pv_2574"
"A";2022-01-24;0,365359528797881;"cod_pv_2574"
"A";2021-03-21;0,296953901930777;"cod_pv_5803"
"A";2019-10-22;0,221487019917664;"cod_pv_2574"
"A";2019-12-19;0,173432761648756;"cod_pv_2574"
"A";2021-09-21;0,770955336318818;"cod_pv_5803"
"A";2020-10-04;0,298958656870662;"cod_pv_2574"
"A";2019-03-15;0,356188480847531;"cod_pv_2574"
"A";2020-03-18;0,33416102417565;"cod_pv_2574"
"A";2019-12-26;0,260026880657785;"cod_pv_5803"
"A";2020-09-30;0,252572015879918;"cod_pv_5803"
"A";2019-07-21;0,320104021368993;"cod_pv_2574"
"A";2020-02-28;0,349721310827371;"cod_pv_5803"
"A";2020-12-28;0,278722491091547;"cod_pv_5803"
"A";2019-06-12;0,234429266033804;"cod_pv_5803"
"A";2020-02-22;0,332448229321376;"cod_pv_5803"
"A";2019-08-19;0,2276571473749;"cod_pv_5803"
"A";2020-08-29;0,439873163955071;"cod_pv_2574"
"A";2021-06-14;0,272692414120251;"cod_pv_2574"
"A";2019-11-02;0,268349719616668;"cod_pv_5803"
"A";2020-03-21;0,303544745565539;"cod_pv_5803"
"A";2022-06-20;0,195173340712337;"cod_pv_5803"
"A";2019-04-02;0,328148453515098;"cod_pv_5803"
"A";2020-11-08;0,237813631204152;"cod_pv_5803"
"A";2019-12-16;0,368959616894155;"cod_pv_2574"
"A";2022-02-16;0,230604984216084;"cod_pv_2574"
"A";2020-10-23;0,316243597490386;"cod_pv_2574"
"A";2021-11-22;0,252990473178638;"cod_pv_5803"
"A";2021-07-21;0,324746582034007;"cod_pv_2574"
"A";2019-10-04;0,242821000796255;"cod_pv_5803"
"A";2021-05-16;0,349315842081783;"cod_pv_5803"
"A";2019-11-02;0,228528509874124;"cod_pv_2574"
"A";2020-05-11;0,432688799914163;"cod_pv_5803"
"A";2021-10-10;0,224626861457316;"cod_pv_2574"
"A";2022-04-13;0,276658440583017;"cod_pv_2574"
"A";2021-11-08;0,228978591476121;"cod_pv_5803"
"A";2021-08-27;0,350334031703364;"cod_pv_2574"
"A";2021-02-19;0,276439894058584;"cod_pv_5803"
"A";2021-04-21;0,412959187707182;"cod_pv_5803"
"A";2020-07-23;0,237589437482705;"cod_pv_2574"
"A";2021-10-07;0,230232833932877;"cod_pv_2574"
"A";2021-12-17;0,249820136775112;"cod_pv_5803"
"A";2021-09-01;0,263212464493249;"cod_pv_2574"
"A";2021-04-19;0,480568559795346;"cod_pv_2574"
"A";2021-07-02;0,312863185357948;"cod_pv_5803"
"A";2021-05-08;0,38468197810017;"cod_pv_5803"
"A";2019-07-16;0,313066484450443;"cod_pv_5803"
"A";2021-03-23;0,472120917782459;"cod_pv_2574"
"A";2020-05-18;0,464788032460088;"cod_pv_2574"
"A";2021-06-24;0,263314678759198;"cod_pv_2574"
"A";2019-11-07;0,217164090603629;"cod_pv_5803"
"A";2022-03-23;0,192262775371444;"cod_pv_5803"
"A";2020-06-19;0,315786174532271;"cod_pv_2574"
"A";2022-03-13;0,228634112458281;"cod_pv_2574"
"A";2021-06-28;0,304433049655803;"cod_pv_2574"
"A";2021-10-18;0,241508592210256;"cod_pv_5803"
"A";2019-09-21;0,288218252870188;"cod_pv_2574"
"A";2020-07-02;0,282606633197612;"cod_pv_2574"
"A";2021-09-30;0,197967573794747;"cod_pv_5803"
"A";2020-09-06;0,358335545152164;"cod_pv_2574"
"A";2022-05-21;0,20050485941303;"cod_pv_5803"
"A";2020-07-26;0,35817403531757;"cod_pv_2574"
"A";2019-11-25;0,336165779115536;"cod_pv_2574"
"A";2020-04-12;0,319059854641149;"cod_pv_5803"
"A";2020-01-17;0,255946216095641;"cod_pv_5803"
"A";2021-07-25;0,319307766590053;"cod_pv_5803"
"A";2020-03-22;0,38942562359173;"cod_pv_2574"
"A";2019-11-12;0,345060114412211;"cod_pv_2574"
"A";2020-06-02;0,40450138073967;"cod_pv_2574"
"A";2019-03-24;0,340115993426663;"cod_pv_2574"
"A";2022-04-27;0,450273041975615;"cod_pv_2574"
"A";2019-09-12;0,235643978111464;"cod_pv_5803"
"A";2020-12-31;0,27497727003202;"cod_pv_5803"
"A";2020-07-19;0,330830307376933;"cod_pv_2574"
"A";2020-05-11;0,551495660129095;"cod_pv_2574"
"A";2021-03-26;0,324781029935791;"cod_pv_5803"
"A";2022-06-03;0,198498975033742;"cod_pv_5803"
"A";2020-12-26;0,32926942212233;"cod_pv_5803"
"A";2021-12-25;0,33106692493181;"cod_pv_5803"
"A";2021-02-10;0,227873999740229;"cod_pv_5803"
"A";2021-03-27;0,421741708502984;"cod_pv_2574"
"A";2019-05-05;0,362817725421987;"cod_pv_5803"
"A";2019-08-07;0,239349668791895;"cod_pv_2574"
"A";2021-01-15;0,343229857860051;"cod_pv_2574"
"A";2022-02-17;0,173720768696458;"cod_pv_2574"
"A";2021-10-20;0,271624529164949;"cod_pv_2574"
"A";2020-09-11;0,289991472732509;"cod_pv_5803"
"A";2021-08-09;0,326539002366176;"cod_pv_5803"
"A";2022-07-16;0,180155184973938;"cod_pv_5803"
"A";2020-01-03;0,278847858865252;"cod_pv_2574"
"A";2020-03-09;0,339966342705798;"cod_pv_5803"
"A";2019-05-27;0,321053315187007;"cod_pv_2574"
"A";2020-07-03;0,332649834254768;"cod_pv_5803"
"A";2021-10-21;0,230216457061537;"cod_pv_5803"
"A";2020-02-13;0,284614776455706;"cod_pv_2574"
"A";2020-02-14;0,318281106172951;"cod_pv_5803"
"A";2020-04-14;0,472935808311545;"cod_pv_2574"
"A";2019-12-17;0,32284347664037;"cod_pv_5803"
"A";2021-11-02;0,329273939879941;"cod_pv_2574"
"A";2019-08-27;0,348612766053569;"cod_pv_5803"
"A";2020-07-31;0,28085769628245;"cod_pv_5803"
"A";2022-02-09;0,240288232935582;"cod_pv_2574"
"A";2020-02-20;0,264456541995381;"cod_pv_5803"
"A";2019-03-28;0,266047357394157;"cod_pv_2574"
"A";2021-01-06;0,272163836479763;"cod_pv_5803"
"A";2019-12-06;0,287581813766737;"cod_pv_2574"
"A";2021-05-17;0,463359291615607;"cod_pv_2574"
"A";2019-11-16;0,260402419259201;"cod_pv_2574"
"A";2022-02-18;0,26408269755307;"cod_pv_2574"
"A";2022-01-12;0,23019273883408;"cod_pv_2574"
"A";2022-01-02;0,277929624630814;"cod_pv_2574"
"A";2021-05-11;0,420975383868217;"cod_pv_5803"
"A";2020-05-27;0,406556960452679;"cod_pv_2574"
"A";2021-07-05;0,272914348962892;"cod_pv_5803"
"A";2019-10-24;0,130063982742166;"cod_pv_2574"
"A";2021-04-13;0,411049305677127;"cod_pv_5803"
"A";2019-08-30;0,157187469999266;"cod_pv_5803"
"A";2019-12-14;0,274288311996341;"cod_pv_5803"
"A";2021-07-03;0,219221364475742;"cod_pv_5803"
"A";2021-11-20;0,268614573156614;"cod_pv_5803"
"A";2019-05-20;0,409705837507553;"cod_pv_5803"
"A";2019-06-16;0,328417260092953;"cod_pv_2574"
"A";2021-04-23;0,406348578882871;"cod_pv_5803"
"A";2022-07-09;0,171102728160877;"cod_pv_5803"
"A";2021-03-18;0,275645333438748;"cod_pv_5803"
"A";2020-12-18;0,218805166055828;"cod_pv_5803"
"A";2020-02-10;0,285028715996815;"cod_pv_5803"
"A";2021-08-14;0,228260832735672;"cod_pv_2574"
"A";2022-03-01;0,25208466277763;"cod_pv_5803"
"A";2021-01-31;0,266124723993246;"cod_pv_5803"
"A";2019-07-22;0,330868143596926;"cod_pv_2574"
"A";2021-11-03;0,282360980127514;"cod_pv_2574"
"A";2019-08-18;0,248815500426363;"cod_pv_2574"
"A";2019-10-06;0,240038626827574;"cod_pv_5803"
"A";2021-03-08;0,293486522964327;"cod_pv_5803"
"A";2020-05-26;0,376306055489358;"cod_pv_5803"
"A";2019-05-22;0,40767736434021;"cod_pv_2574"
"A";2019-06-25;0,345143128208314;"cod_pv_5803"
"A";2021-11-07;0,234341169760389;"cod_pv_5803"
"A";2019-11-12;0,287578425448529;"cod_pv_5803"
"A";2022-05-24;0,372093811236793;"cod_pv_2574"
"A";2020-10-10;0,256623315017591;"cod_pv_5803"
"A";2020-01-10;0,297074751946871;"cod_pv_5803"
"A";2019-09-01;0,274452645429441;"cod_pv_5803"
"A";2022-05-05;0,332536890314492;"cod_pv_2574"
"A";2022-06-06;0,201612274747429;"cod_pv_5803"
"A";2020-03-10;0,436910644401651;"cod_pv_2574"
"A";2019-06-08;0,298044940393836;"cod_pv_5803"
"A";2021-09-24;0,136523246686507;"cod_pv_2574"
"A";2020-01-26;0,262559083798756;"cod_pv_5803"
"A";2019-06-29;0,304535828641454;"cod_pv_2574"
"A";2019-07-29;0,335127824304406;"cod_pv_2574"
"A";2020-03-31;0,371508761626167;"cod_pv_5803"
"A";2022-06-13;0,186058764732125;"cod_pv_5803"
"A";2020-05-01;0,576888846221178;"cod_pv_2574"
"A";2020-12-05;0,184089587133426;"cod_pv_2574"
"A";2020-04-19;0,449305112407457;"cod_pv_2574"
"A";2021-09-14;0,398354971509891;"cod_pv_2574"
"A";2019-09-19;0,223837948034493;"cod_pv_5803"
"A";2019-04-29;0,442928297539516;"cod_pv_2574"
"A";2022-01-16;0,278025062260347;"cod_pv_2574"
"A";2019-06-20;0,257162622332405;"cod_pv_2574"
"A";2021-11-09;0,258864687512353;"cod_pv_5803"
"A";2020-02-08;0,236330677268338;"cod_pv_2574"
"A";2021-12-15;0,246568480734587;"cod_pv_5803"
"A";2019-06-11;0,337215593040394;"cod_pv_5803"
"A";2019-05-18;0,341415413459529;"cod_pv_5803"
"A";2022-03-13;0,204536958080857;"cod_pv_5803"
"A";2020-03-17;0,330394343767471;"cod_pv_5803"
"A";2019-05-13;0,520374522105953;"cod_pv_2574"
"A";2019-03-29;0,296650647451138;"cod_pv_5803"
"A";2020-12-21;0,141720362098273;"cod_pv_5803"
"A";2020-03-01;0,324643238328656;"cod_pv_5803"
"A";2022-02-22;0,283157799626156;"cod_pv_5803"
"A";2022-03-17;0,250713523342689;"cod_pv_2574"
"A";2021-06-20;0,286202768255976;"cod_pv_5803"
"A";2019-12-21;0,321132940664901;"cod_pv_2574"
"A";2019-11-21;0,232141021803828;"cod_pv_5803"
"A";2020-12-07;0,219367062158698;"cod_pv_5803"
"A";2020-02-25;0,396524714957731;"cod_pv_5803"
"A";2021-06-29;0,271370970019031;"cod_pv_5803"
"A";2019-05-18;0,441907849039129;"cod_pv_2574"
"A";2020-08-10;0,289724360313758;"cod_pv_2574"
"A";2019-11-07;0,165704007815721;"cod_pv_2574"
"A";2020-01-28;0,315130534958973;"cod_pv_5803"
"A";2019-06-05;0,303814116863095;"cod_pv_5803"
"A";2021-05-27;0,284190107240271;"cod_pv_5803"
"A";2019-12-03;0,296822322240356;"cod_pv_5803"
"A";2020-06-04;0,355900473799829;"cod_pv_2574"
"A";2021-04-15;0,366447743662433;"cod_pv_2574"
"A";2019-07-28;0,290133782097256;"cod_pv_5803"
"A";2022-06-29;0,176249018799519;"cod_pv_5803"
"A";2021-10-22;0,295335415266632;"cod_pv_2574"
"A";2021-08-05;0,27817414826151;"cod_pv_5803"
"A";2020-08-06;0,268254281987136;"cod_pv_5803"
"A";2019-11-24;0,272888371856629;"cod_pv_2574"
"A";2019-09-01;0,305045205812095;"cod_pv_2574"
"A";2020-04-02;0,363211899773547;"cod_pv_2574"
"A";2021-03-02;0,278270150610744;"cod_pv_5803"
"A";2021-04-29;0,48260550375821;"cod_pv_2574"
"A";2021-04-17;0,33322133059256;"cod_pv_5803"
"A";2019-09-13;0,309591764127875;"cod_pv_2574"
"A";2019-04-08;0,387153756233094;"cod_pv_2574"
"A";2020-11-14;0,23876066614336;"cod_pv_2574"
"A";2022-06-02;0,211911632661129;"cod_pv_5803"
"A";2020-09-21;0,414216253762445;"cod_pv_2574"
"A";2021-04-05;0,308985255168597;"cod_pv_5803"
"A";2020-11-23;0,309621129552347;"cod_pv_5803"
"A";2020-06-08;0,313430163938129;"cod_pv_5803"
"A";2019-08-29;0,165825422551517;"cod_pv_5803"
"A";2021-12-31;0,316641724879856;"cod_pv_5803"
"A";2019-11-03;0,267774834960667;"cod_pv_2574"
"A";2020-02-09;0,333420676647146;"cod_pv_5803"
"A";2021-08-12;0,201717312611885;"cod_pv_2574"
"A";2019-07-05;0,283999796700907;"cod_pv_5803"
"A";2022-03-28;0,159921278073628;"cod_pv_5803"
"A";2019-06-01;0,245210329852778;"cod_pv_5803"
"A";2019-12-22;0,276952659547434;"cod_pv_5803"
"A";2022-01-08;0,260525528154101;"cod_pv_2574"
"A";2021-03-22;0,378105252457943;"cod_pv_2574"
"A";2019-11-24;0,319121409088599;"cod_pv_5803"
"A";2020-08-05;0,262445010419078;"cod_pv_2574"
"A";2022-04-24;0,203348787829161;"cod_pv_5803"
"A";2022-06-10;0,244868109713744;"cod_pv_2574"
"A";2020-12-23;0,346403582581785;"cod_pv_2574"
"A";2020-02-14;0,347656695599139;"cod_pv_2574"
"A";2020-09-05;0,270794955923627;"cod_pv_5803"
"A";2020-06-14;0,25316779516487;"cod_pv_5803"
"A";2022-03-31;0,158995137763371;"cod_pv_5803"
"A";2019-10-08;0,279407496089316;"cod_pv_5803"
"A";2021-04-22;0,373998046069833;"cod_pv_5803"
"A";2022-07-10;0,244655210386325;"cod_pv_2574"
"A";2021-06-15;0,346365746361793;"cod_pv_2574"
"A";2019-10-20;0,239641064157805;"cod_pv_2574"
"A";2020-01-21;0,301273442926603;"cod_pv_5803"
"A";2021-03-13;0,267186961751535;"cod_pv_5803"
"A";2020-04-07;0,475059154388719;"cod_pv_2574"
"A";2020-05-06;0,468131173092236;"cod_pv_5803"
"A";2021-06-06;0,268477910988881;"cod_pv_5803"
"A";2021-10-01;0,210269992489228;"cod_pv_5803"
"A";2021-10-12;0,274279276481119;"cod_pv_2574"
"A";2020-07-26;0,292948909808616;"cod_pv_5803"
"A";2021-03-19;0,292588053919437;"cod_pv_5803"
"A";2020-04-26;0,383047114564686;"cod_pv_5803"
"A";2021-05-06;0,319583914524026;"cod_pv_5803"
"A";2022-04-28;0,207058431547501;"cod_pv_5803"
"A";2021-09-29;0,158785626754161;"cod_pv_5803"
"A";2021-10-28;0,239907611856855;"cod_pv_5803"
"A";2020-01-04;0,294187340113734;"cod_pv_2574"
"A";2021-03-09;0,364128439848881;"cod_pv_5803"
"A";2022-05-15;0,356088525460388;"cod_pv_2574"
"A";2022-03-26;0,151150616391554;"cod_pv_5803"
"A";2020-01-30;0,213218394050113;"cod_pv_2574"
"A";2019-04-26;0,502258878805505;"cod_pv_2574"
"A";2022-01-15;0,34806724682204;"cod_pv_2574"
"A";2021-08-30;0,241172583987938;"cod_pv_2574"
"A";2020-11-22;0,273382501595333;"cod_pv_5803"
"A";2020-12-11;0,269997006985583;"cod_pv_2574"
"A";2021-02-05;0,369122256168151;"cod_pv_2574"
"A";2020-08-28;0,395269343061571;"cod_pv_2574"
"A";2021-10-18;0,264360539646147;"cod_pv_2574"
"A";2021-08-20;0,288474070894911;"cod_pv_2574"
"A";2021-02-03;0,306584066998345;"cod_pv_2574"
"A";2021-03-16;0,359327757667482;"cod_pv_2574"
"A";2021-08-26;0,21068110843183;"cod_pv_2574"
"A";2019-10-05;0,257587856267542;"cod_pv_5803"
"A";2020-06-04;0,310826241395084;"cod_pv_5803"
"A";2021-04-12;0,326417022910678;"cod_pv_5803"
"A";2021-11-05;0,284774592131196;"cod_pv_2574"
"A";2020-01-29;0,272643848225933;"cod_pv_2574"
"A";2022-07-13;0,132887016529346;"cod_pv_5803"
"A";2022-01-15;0,281997300639827;"cod_pv_5803"
"A";2020-10-02;0,282943206139633;"cod_pv_5803"
"A";2022-04-16;0,255250481423545;"cod_pv_2574"
"A";2019-05-31;0,298676861739675;"cod_pv_2574"
"A";2019-06-19;0,275366926625969;"cod_pv_5803"
"A";2021-10-21;0,239869210917161;"cod_pv_2574"
"A";2019-09-14;0,285372065575252;"cod_pv_2574"
"A";2022-05-20;0,359890218490052;"cod_pv_2574"
"A";2020-04-07;0,325108002642888;"cod_pv_5803"
"A";2021-05-23;0,319588997001338;"cod_pv_5803"
"A";2022-05-01;0,340023944115338;"cod_pv_2574"
"A";2020-01-23;0,202876117439109;"cod_pv_2574"
"A";2019-12-18;0,289877399352831;"cod_pv_5803"
"A";2021-01-03;0,460470750343067;"cod_pv_2574"
"A";2019-03-03;0,253438295901829;"cod_pv_5803"
"A";2021-02-11;0,2274928139418;"cod_pv_2574"
"A";2022-07-03;0,210874242569701;"cod_pv_5803"
"A";2022-03-04;0,283879511404514;"cod_pv_2574"
"A";2019-12-10;0,26699213345456;"cod_pv_5803"
"A";2019-08-16;0,250463917234681;"cod_pv_2574"
"A";2021-09-04;0,284548704250645;"cod_pv_5803"
"A";2019-09-21;0,286053682254813;"cod_pv_5803"
"A";2021-12-08;0,207172504927179;"cod_pv_5803"
"A";2021-07-18;0,315072933549433;"cod_pv_2574"
"A";2021-12-19;0,271486172838112;"cod_pv_5803"
"A";2022-04-30;0,185813111662027;"cod_pv_5803"
"A";2022-03-20;0,254916732080032;"cod_pv_2574"
"A";2020-06-10;0,304079535122742;"cod_pv_5803"
"A";2021-05-07;0,434707108126881;"cod_pv_2574"
"A";2020-08-21;0,307157257495242;"cod_pv_5803"
"A";2022-03-11;0,185523410455221;"cod_pv_5803"
"A";2021-10-09;0,232730024452363;"cod_pv_5803"
"A";2021-09-05;0,266382236177073;"cod_pv_5803"
"A";2021-07-22;0,200441046086775;"cod_pv_5803"
"A";2019-06-09;0,254595406569949;"cod_pv_2574"
"A";2022-06-27;0,207641222279322;"cod_pv_5803"
"A";2022-02-08;0,27767324188639;"cod_pv_5803"
"A";2019-04-24;0,476708700636439;"cod_pv_2574"
"A";2022-04-20;0,232714212300724;"cod_pv_5803"
"A";2021-01-29;0,291913213876292;"cod_pv_5803"
"A";2019-11-03;0,232939535461574;"cod_pv_5803"
"A";2019-05-26;0,348521846181648;"cod_pv_5803"
"A";2021-02-25;0,215554074735005;"cod_pv_2574"
"A";2022-06-17;0,246527820916088;"cod_pv_2574"
"A";2021-11-02;0,281325848914891;"cod_pv_5803"
"A";2020-06-22;0,358364910576635;"cod_pv_2574"
"A";2019-06-18;0,346123481609903;"cod_pv_2574"
"A";2019-09-30;0,330954545711236;"cod_pv_2574"
"A";2021-01-26;0,347113435246415;"cod_pv_2574"
"A";2021-05-24;0,355085583270744;"cod_pv_5803"
"A";2020-06-29;0,352418976840845;"cod_pv_5803"
"A";2022-02-18;0,256988688664381;"cod_pv_5803"
"A";2020-06-17;0,27419795684412;"cod_pv_2574"
"A";2020-12-24;0,324813783678471;"cod_pv_5803"
"A";2022-07-07;0,26353322528363;"cod_pv_2574"
"A";2019-03-28;0,285709203236973;"cod_pv_5803"
"A";2020-12-04;0,215929048616719;"cod_pv_2574"
"A";2021-01-26;0,258259307992478;"cod_pv_5803"
"A";2021-11-06;0,265250537895516;"cod_pv_5803"
"A";2022-04-13;0,193669492147573;"cod_pv_5803"
"A";2020-12-17;0,176021436759864;"cod_pv_5803"
"A";2021-09-23;0,0672338334867488;"cod_pv_5803"
"A";2020-01-29;0,242569135809441;"cod_pv_5803"
"A";2020-11-03;0,322746909571434;"cod_pv_2574"
"A";2021-04-08;0,325708864405152;"cod_pv_5803"
"A";2020-01-28;0,347122470761637;"cod_pv_2574"
"A";2020-12-27;0,287416915613935;"cod_pv_2574"
"A";2021-02-04;0,235039728030992;"cod_pv_5803"
"A";2021-11-17;0,245911147002185;"cod_pv_5803"
"A";2019-04-15;0,420408970007737;"cod_pv_2574"
"A";2021-08-23;0,381746000372715;"cod_pv_2574"
"A";2019-12-24;0,178706114220207;"cod_pv_2574"
"A";2022-07-16;0,245737778053863;"cod_pv_2574"
"A";2020-08-02;0,292593136396749;"cod_pv_2574"
"A";2019-09-28;0,277724631379215;"cod_pv_2574"
"A";2022-01-03;0,284459478537828;"cod_pv_5803"
"A";2020-08-12;0,253001767572665;"cod_pv_5803"
"A";2021-04-23;0,547875806843273;"cod_pv_2574"
"A";2020-12-10;0,176744842697327;"cod_pv_2574"
"A";2022-03-24;0,26777991743798;"cod_pv_2574"
"A";2021-05-12;0,420178564369575;"cod_pv_2574"
"A";2020-06-26;0,334613929376154;"cod_pv_5803"
"A";2021-05-05;0,429642701844939;"cod_pv_5803"
"A";2021-05-01;0,421383676212312;"cod_pv_5803"
"A";2019-12-26;0,230614584451008;"cod_pv_2574"
"A";2021-11-26;0,296156517712433;"cod_pv_2574"
"A";2019-10-22;0,274082189305338;"cod_pv_5803"
"A";2020-10-16;0,269201881646045;"cod_pv_5803"
"A";2021-08-19;0,276006754047628;"cod_pv_5803"
"A";2021-04-27;0,460298510834147;"cod_pv_2574"
"A";2019-04-25;0,398814653346811;"cod_pv_2574"
"A";2022-03-24;0,196452430835955;"cod_pv_5803"
"A";2020-07-28;0,313927681995042;"cod_pv_5803"
"A";2021-08-17;0,322834441125148;"cod_pv_5803"
"A";2022-04-23;0,361459574540177;"cod_pv_2574"
"A";2020-02-04;0,327244337273194;"cod_pv_5803"
"A";2019-03-04;0,2720966348353;"cod_pv_2574"
"A";2020-09-17;0,278374059035798;"cod_pv_5803"
"A";2019-12-12;0,224482857933465;"cod_pv_5803"
"A";2019-04-08;0,358952219066067;"cod_pv_5803"
"A";2021-03-05;0,303995956606938;"cod_pv_2574"
"A";2019-10-14;0,260632824897362;"cod_pv_2574"
"A";2020-09-04;0,273756910757346;"cod_pv_5803"
"A";2019-07-19;0,337679792634926;"cod_pv_2574"
"A";2022-02-05;0,250283771649942;"cod_pv_5803"
"A";2022-02-23;0,27933521196754;"cod_pv_2574"
"A";2019-10-03;0,186105071747638;"cod_pv_5803"
"A";2021-06-08;0,380860519880957;"cod_pv_2574"
"A";2019-09-02;0,284795486760147;"cod_pv_5803"
"A";2021-07-04;0,164221618599608;"cod_pv_5803"
"A";2019-05-26;0,351292925756301;"cod_pv_2574"
"A";2021-12-22;0,240127852540392;"cod_pv_5803"
"A";2020-08-26;0,3971278355988;"cod_pv_2574"
"A";2019-11-11;0,305291988321597;"cod_pv_2574"
"A";2022-02-14;0,244450781854427;"cod_pv_5803"
"A";2020-03-21;0,405278999768465;"cod_pv_2574"
"A";2022-02-19;0,253244032324556;"cod_pv_2574"
"A";2020-05-17;0,399078942167055;"cod_pv_5803"
"A";2022-05-22;0,335294981336014;"cod_pv_2574"
"A";2021-06-27;0,259907724800795;"cod_pv_2574"
"A";2022-03-29;0,352229795740884;"cod_pv_2574"
"A";2019-04-26;0,393432309872995;"cod_pv_5803"
"A";2020-05-20;0,398908961536941;"cod_pv_5803"
"A";2022-04-02;0,199651003224549;"cod_pv_5803"
"A";2021-12-31;0,458638799631803;"cod_pv_2574"
"A";2021-04-22;0,474097436737275;"cod_pv_2574"
"A";2019-06-20;0,297825829149702;"cod_pv_5803"
"A";2019-04-11;0,289666758904218;"cod_pv_5803"
"A";2020-12-17;0,196491396495349;"cod_pv_2574"
"A";2020-03-05;0,298920255930969;"cod_pv_5803"
"A";2019-05-20;0,429929014733537;"cod_pv_2574"
"A";2022-02-20;0,270684270862158;"cod_pv_5803"
"A";2022-03-04;0,301735383642329;"cod_pv_5803"
"A";2020-08-09;0,297645118845261;"cod_pv_2574"
"A";2022-07-02;0,286402679030263;"cod_pv_2574"
"A";2019-08-11;0,261011187097284;"cod_pv_2574"
"A";2020-03-20;0,36759525409563;"cod_pv_2574"
"A";2021-07-21;0,264525437798948;"cod_pv_5803"
"A";2019-04-01;0,39953241208726;"cod_pv_2574"
"A";2020-04-11;0,408729437143874;"cod_pv_2574"
"A";2020-05-04;0,531337990388471;"cod_pv_2574"
"A";2021-08-08;0,282480700704205;"cod_pv_5803"
"A";2020-03-08;0,283082127186171;"cod_pv_5803"
"A";2020-08-03;0,316426566673632;"cod_pv_2574"
"A";2021-07-26;0,311174673450833;"cod_pv_2574"
"A";2021-10-26;0,396433795085809;"cod_pv_2574"
"A";2019-09-07;0,258168388120556;"cod_pv_2574"
"A";2022-01-04;0,405477216383648;"cod_pv_2574"
"A";2019-09-16;0,228185160295687;"cod_pv_5803"
"A";2021-09-16;0,162672027739032;"cod_pv_2574"
"A";2021-05-02;0,486066106088243;"cod_pv_2574"
"A";2022-02-10;0,215939213571344;"cod_pv_5803"
"A";2022-01-11;0,214599698439679;"cod_pv_5803"
"A";2021-04-16;0,412798807311991;"cod_pv_5803"
"A";2021-02-22;0,253508885864501;"cod_pv_5803"
"A";2019-08-21;0,215425883362793;"cod_pv_5803"
"A";2020-11-28;0,242405931815743;"cod_pv_5803"
"A";2022-06-23;0,246030302859176;"cod_pv_2574"
"A";2021-06-20;0,346806792448568;"cod_pv_2574"
"A";2020-06-07;0,274760982386392;"cod_pv_5803"
"A";2019-08-21;0,22668865308704;"cod_pv_2574"
"A";2019-08-22;0,207991913213876;"cod_pv_2574"
"A";2019-03-09;0,210827370834486;"cod_pv_5803"
